transaction_id,from_account,to_account,amount,timestamp,is_fraud,fraud_type,fraud_network
TX-009815,ACC-00593,ACC-00187,6533.92,2026-09-02 23:54:58,0,normal,NONE
TX-008283,ACC-00427,ACC-01565,2930.03,2026-09-05 08:14:53,0,normal,NONE
TX-009069,ACC-00809,ACC-00693,14670.34,2026-09-02 21:00:34,0,normal,NONE
TX-004718,ACC-01888,ACC-00799,3587.58,2026-09-01 08:28:58,0,normal,NONE
TX-006223,ACC-01963,ACC-00252,7642.85,2026-09-09 14:13:23,0,normal,NONE
TX-008142,ACC-00813,ACC-01777,11477.45,2026-09-03 14:34:41,0,normal,NONE
TX-011155,ACC-00807,ACC-00022,8054.47,2026-09-08 13:03:19,0,normal,NONE
TX-008489,ACC-01956,ACC-00090,8734.84,2026-09-07 17:34:29,0,normal,NONE
TX-001774,ACC-01740,ACC-01776,14020.07,2026-09-03 17:29:09,0,normal,NONE
TX-007603,ACC-00718,ACC-00990,16592.18,2026-09-03 10:33:17,0,normal,NONE
TX-003011,ACC-01160,ACC-01250,7825.98,2026-09-01 12:25:37,0,normal,NONE
TX-000273,ACC-00188,ACC-01939,16390.88,2026-09-08 19:59:01,0,normal,NONE
TX-010816,ACC-00952,ACC-00935,122.34,2026-09-06 16:42:36,0,normal,NONE
TX-000798,ACC-01351,ACC-00267,16237.69,2026-09-09 08:57:49,0,normal,NONE
TX-003619,ACC-00350,ACC-00482,542.2,2026-09-05 12:02:08,0,normal,NONE
TX-002382,ACC-01598,ACC-00311,10140.64,2026-09-09 09:51:34,0,normal,NONE
TX-002830,ACC-00336,ACC-00741,1774.93,2026-09-05 17:34:44,0,normal,NONE
TX-008256,ACC-00454,ACC-01233,11673.19,2026-09-06 15:48:03,0,normal,NONE
TX-007009,ACC-00458,ACC-00605,13942.72,2026-09-09 15:57:24,0,normal,NONE
TX-005587,ACC-01741,ACC-01973,797.0,2026-09-07 13:47:27,0,normal,NONE
TX-012353,ACC-01414,ACC-01244,55671.45,2026-09-05 22:45:00,0,normal_high_value,NONE
TX-011583,ACC-00839,ACC-00109,8224.31,2026-09-03 11:01:37,0,normal,NONE
TX-004634,ACC-01433,ACC-01869,1897.29,2026-09-02 22:31:27,0,normal,NONE
TX-000313,ACC-00177,ACC-00135,5581.05,2026-09-08 21:49:26,0,normal,NONE
TX-006511,ACC-01668,ACC-00542,16603.44,2026-09-07 19:06:32,0,normal,NONE
TX-000747,ACC-00169,ACC-01942,1745.3,2026-09-09 08:40:04,0,normal,NONE
TX-003570,ACC-00413,ACC-00790,16031.66,2026-09-07 09:16:54,0,normal,NONE
TX-000791,ACC-00301,ACC-00115,3010.82,2026-09-03 20:38:36,0,normal,NONE
TX-002477,ACC-01875,ACC-01703,5966.9,2026-09-03 20:52:14,0,normal,NONE
TX-008631,ACC-00391,ACC-00266,8067.67,2026-09-03 13:16:42,0,normal,NONE
TX-006121,ACC-00632,ACC-01389,11142.01,2026-09-08 23:13:40,0,normal,NONE
TX-005558,ACC-00219,ACC-00179,2102.29,2026-09-06 13:52:20,0,normal,NONE
TX-012363,ACC-01465,ACC-00575,74099.8,2026-09-05 09:53:00,0,normal_high_value,NONE
TX-002571,ACC-01952,ACC-00663,12714.31,2026-09-05 12:15:33,0,normal,NONE
TX-005754,ACC-00677,ACC-00722,9633.17,2026-09-08 08:00:42,0,normal,NONE
TX-008746,ACC-00892,ACC-00899,6004.47,2026-09-01 09:17:12,0,normal,NONE
TX-011455,ACC-01975,ACC-00084,3919.83,2026-09-08 23:12:59,0,normal,NONE
TX-006449,ACC-01453,ACC-00407,15905.68,2026-09-03 14:40:52,0,normal,NONE
TX-005600,ACC-00321,ACC-00305,3449.64,2026-09-09 18:18:00,0,normal,NONE
TX-009682,ACC-01930,ACC-00106,12378.25,2026-09-06 16:32:29,0,normal,NONE
TX-004356,ACC-01777,ACC-00086,13148.81,2026-09-08 08:15:26,0,normal,NONE
TX-002164,ACC-00118,ACC-01989,10307.81,2026-09-01 23:38:40,0,normal,NONE
TX-009718,ACC-01150,ACC-00210,15028.75,2026-09-03 13:24:27,0,normal,NONE
TX-009527,ACC-00237,ACC-00491,5884.29,2026-09-08 21:51:11,0,normal,NONE
TX-000381,ACC-00741,ACC-00160,16512.06,2026-09-02 09:53:35,0,normal,NONE
TX-012068,FRAUD-03-NEXTHOP,FRAUD-03-OUT-01,14550.28,2026-09-02 09:48:00,1,fan_out,NET-03
TX-001293,ACC-01230,ACC-00533,2703.54,2026-09-06 13:36:07,0,normal,NONE
TX-001913,ACC-00224,ACC-01396,916.69,2026-09-04 11:14:07,0,normal,NONE
TX-008075,ACC-01764,ACC-01659,7275.21,2026-09-04 16:59:39,0,normal,NONE
TX-000600,ACC-00982,ACC-01616,15555.63,2026-09-04 13:28:04,0,normal,NONE
TX-003893,ACC-00659,ACC-00769,16983.22,2026-09-05 17:37:56,0,normal,NONE
TX-004142,ACC-01672,ACC-01099,16750.19,2026-09-08 11:35:09,0,normal,NONE
TX-005541,ACC-00678,ACC-01653,3700.71,2026-09-02 21:49:36,0,normal,NONE
TX-001653,ACC-01715,ACC-01198,9710.89,2026-09-02 14:42:57,0,normal,NONE
TX-003635,ACC-00722,ACC-00213,10587.87,2026-09-05 19:11:38,0,normal,NONE
TX-006796,ACC-00282,ACC-01124,3389.42,2026-09-01 11:54:44,0,normal,NONE
TX-011278,ACC-01672,ACC-01401,1849.81,2026-09-04 21:51:26,0,normal,NONE
TX-001894,ACC-01778,ACC-00108,4689.18,2026-09-01 11:03:19,0,normal,NONE
TX-001945,ACC-01885,ACC-00619,10754.76,2026-09-03 21:43:56,0,normal,NONE
TX-003396,ACC-00665,ACC-00220,784.24,2026-09-05 08:42:38,0,normal,NONE
TX-003389,ACC-01825,ACC-00614,16758.46,2026-09-09 14:35:19,0,normal,NONE
TX-006503,ACC-01546,ACC-00060,8355.18,2026-09-03 17:53:24,0,normal,NONE
TX-004363,ACC-00690,ACC-00314,10003.19,2026-09-02 14:23:24,0,normal,NONE
TX-012947,ACC-01938,ACC-01865,87894.68,2026-09-08 11:46:00,0,normal_high_value,NONE
TX-000376,ACC-00831,ACC-01406,9055.32,2026-09-05 11:40:58,0,normal,NONE
TX-001967,ACC-00205,ACC-01965,10605.97,2026-09-06 16:25:24,0,normal,NONE
TX-003958,ACC-00083,ACC-00917,15811.95,2026-09-09 11:57:57,0,normal,NONE
TX-006196,ACC-01605,ACC-01078,11911.67,2026-09-02 18:57:21,0,normal,NONE
TX-011626,ACC-00297,ACC-01623,13636.06,2026-09-02 19:21:58,0,normal,NONE
TX-004424,ACC-01554,ACC-01022,9118.45,2026-09-04 11:22:37,0,normal,NONE
TX-005352,ACC-01914,ACC-00986,4199.33,2026-09-06 15:40:57,0,normal,NONE
TX-005697,ACC-01648,ACC-00578,8479.24,2026-09-05 16:28:19,0,normal,NONE
TX-001244,ACC-01328,ACC-00640,10673.72,2026-09-02 17:07:21,0,normal,NONE
TX-012866,ACC-01669,ACC-00560,56594.79,2026-09-07 11:13:00,0,normal_high_value,NONE
TX-010676,ACC-00421,ACC-01835,3037.12,2026-09-07 20:26:54,0,normal,NONE
TX-007959,ACC-01076,ACC-00878,17077.62,2026-09-08 17:56:45,0,normal,NONE
TX-000942,ACC-00429,ACC-01516,9693.34,2026-09-04 16:35:30,0,normal,NONE
TX-009153,ACC-00987,ACC-01033,3396.45,2026-09-01 16:39:58,0,normal,NONE
TX-001472,ACC-00633,ACC-01236,6185.35,2026-09-06 08:33:37,0,normal,NONE
TX-003347,ACC-01066,ACC-01839,11442.32,2026-09-02 23:33:43,0,normal,NONE
TX-004523,ACC-01439,ACC-00608,6213.62,2026-09-07 14:58:52,0,normal,NONE
TX-002658,ACC-00080,ACC-01972,8784.32,2026-09-02 23:16:34,0,normal,NONE
TX-002854,ACC-00375,ACC-01181,3837.34,2026-09-02 15:03:17,0,normal,NONE
TX-004507,ACC-01299,ACC-01804,13790.39,2026-09-09 18:47:15,0,normal,NONE
TX-012562,ACC-01011,ACC-01050,33857.24,2026-09-04 18:54:00,0,normal_high_value,NONE
TX-011905,ACC-01431,ACC-00449,4876.32,2026-09-05 21:14:23,0,normal,NONE
TX-012954,ACC-00998,ACC-00646,46428.75,2026-09-06 14:38:00,0,normal_high_value,NONE
TX-004046,ACC-01663,ACC-01101,499.21,2026-09-09 15:07:08,0,normal,NONE
TX-008638,ACC-00388,ACC-00001,11562.06,2026-09-01 09:25:15,0,normal,NONE
TX-004063,ACC-01724,ACC-00102,9323.3,2026-09-08 23:58:37,0,normal,NONE
TX-005327,ACC-00990,ACC-00468,8612.32,2026-09-03 17:56:10,0,normal,NONE
TX-008662,ACC-00622,ACC-01031,14867.95,2026-09-07 22:18:29,0,normal,NONE
TX-006579,ACC-00057,ACC-01149,11800.66,2026-09-08 10:55:10,0,normal,NONE
TX-009979,ACC-00623,ACC-00087,15763.97,2026-09-07 18:47:00,0,normal,NONE
TX-002800,ACC-00432,ACC-00493,8313.94,2026-09-03 09:05:03,0,normal,NONE
TX-004307,ACC-00118,ACC-01874,16669.14,2026-09-06 21:36:44,0,normal,NONE
TX-009884,ACC-01997,ACC-01416,2721.21,2026-09-01 21:32:56,0,normal,NONE
TX-005140,ACC-01747,ACC-01625,5394.45,2026-09-02 11:38:44,0,normal,NONE
TX-009596,ACC-00893,ACC-00334,15049.34,2026-09-04 22:32:23,0,normal,NONE
TX-010201,ACC-00007,ACC-01524,13386.85,2026-09-06 12:05:29,0,normal,NONE
TX-007245,ACC-01823,ACC-00281,17295.22,2026-09-02 13:58:56,0,normal,NONE
TX-000299,ACC-01942,ACC-00118,1369.24,2026-09-07 19:32:51,0,normal,NONE
TX-003991,ACC-00786,ACC-00103,2932.72,2026-09-03 18:16:49,0,normal,NONE
TX-001050,ACC-00832,ACC-00782,7844.72,2026-09-04 13:30:08,0,normal,NONE
TX-010815,ACC-01499,ACC-00231,6836.61,2026-09-03 17:38:50,0,normal,NONE
TX-003824,ACC-00963,ACC-00908,11741.15,2026-09-06 15:46:14,0,normal,NONE
TX-008779,ACC-00010,ACC-01681,9424.28,2026-09-07 09:05:01,0,normal,NONE
TX-010607,ACC-00158,ACC-00361,17037.36,2026-09-03 20:13:20,0,normal,NONE
TX-002036,ACC-01354,ACC-00658,15051.28,2026-09-03 22:29:01,0,normal,NONE
TX-004040,ACC-00767,ACC-01856,11742.53,2026-09-06 19:54:03,0,normal,NONE
TX-008704,ACC-01432,ACC-00074,8952.06,2026-09-08 10:11:09,0,normal,NONE
TX-008664,ACC-00512,ACC-01516,6613.86,2026-09-07 19:02:35,0,normal,NONE
TX-012399,ACC-01032,ACC-01327,52404.75,2026-09-06 23:05:00,0,normal_high_value,NONE
TX-007021,ACC-01704,ACC-00647,10958.97,2026-09-08 08:02:01,0,normal,NONE
TX-001973,ACC-01447,ACC-01076,7043.43,2026-09-02 13:41:09,0,normal,NONE
TX-009512,ACC-00558,ACC-00029,12145.2,2026-09-05 14:36:27,0,normal,NONE
TX-002100,ACC-01770,ACC-01002,10827.04,2026-09-04 08:18:17,0,normal,NONE
TX-001500,ACC-00085,ACC-00953,9230.47,2026-09-06 21:28:29,0,normal,NONE
TX-005206,ACC-00783,ACC-01887,8113.62,2026-09-09 08:43:21,0,normal,NONE
TX-003513,ACC-00833,ACC-00386,3525.73,2026-09-01 11:17:58,0,normal,NONE
TX-007774,ACC-00978,ACC-00118,12505.42,2026-09-02 22:17:36,0,normal,NONE
TX-009271,ACC-00712,ACC-01067,2091.63,2026-09-07 13:48:10,0,normal,NONE
TX-000653,ACC-01732,ACC-00349,15134.68,2026-09-09 13:18:06,0,normal,NONE
TX-000171,ACC-00481,ACC-01293,12325.5,2026-09-05 15:47:05,0,normal,NONE
TX-006829,ACC-01412,ACC-00704,3203.41,2026-09-07 14:25:10,0,normal,NONE
TX-007131,ACC-01664,ACC-00042,6001.94,2026-09-01 16:59:42,0,normal,NONE
TX-009759,ACC-00424,ACC-01602,8942.5,2026-09-07 18:03:16,0,normal,NONE
TX-004086,ACC-00882,ACC-00398,3348.31,2026-09-08 17:41:02,0,normal,NONE
TX-000243,ACC-01297,ACC-00234,9560.27,2026-09-04 19:22:46,0,normal,NONE
TX-010447,ACC-01401,ACC-01906,350.65,2026-09-01 23:31:14,0,normal,NONE
TX-005799,ACC-01965,ACC-00311,4218.41,2026-09-07 20:31:03,0,normal,NONE
TX-012022,FRAUD-01-NEXTHOP,FRAUD-01-OUT-05,12775.7,2026-09-05 13:52:00,1,fan_out,NET-01
TX-004372,ACC-00315,ACC-00084,4107.89,2026-09-08 22:30:18,0,normal,NONE
TX-001645,ACC-00494,ACC-00813,8805.49,2026-09-03 20:49:44,0,normal,NONE
TX-006356,ACC-00473,ACC-01169,17524.51,2026-09-03 12:37:14,0,normal,NONE
TX-007372,ACC-01700,ACC-00787,14148.79,2026-09-05 20:48:21,0,normal,NONE
TX-009543,ACC-00449,ACC-01118,8837.17,2026-09-05 17:30:56,0,normal,NONE
TX-005595,ACC-01364,ACC-01634,9947.91,2026-09-07 23:33:19,0,normal,NONE
TX-002757,ACC-01966,ACC-00106,4431.68,2026-09-03 11:18:23,0,normal,NONE
TX-005795,ACC-01077,ACC-01948,10850.11,2026-09-09 10:37:24,0,normal,NONE
TX-013142,ACC-00109,ACC-00720,36299.94,2026-09-07 23:44:00,0,normal_high_value,NONE
TX-010193,ACC-00772,ACC-00728,8218.0,2026-09-05 21:23:53,0,normal,NONE
TX-009949,ACC-01070,ACC-01001,2294.08,2026-09-05 10:32:06,0,normal,NONE
TX-009555,ACC-01402,ACC-00233,16552.77,2026-09-08 14:43:46,0,normal,NONE
TX-005232,ACC-00566,ACC-01054,208.15,2026-09-04 14:49:23,0,normal,NONE
TX-002077,ACC-00561,ACC-00997,7911.72,2026-09-03 17:58:16,0,normal,NONE
TX-004104,ACC-00904,ACC-00041,17964.14,2026-09-08 14:11:19,0,normal,NONE
TX-007494,ACC-00688,ACC-01867,9128.83,2026-09-09 11:37:40,0,normal,NONE
TX-012672,ACC-00160,ACC-01834,36310.99,2026-09-04 12:01:00,0,normal_high_value,NONE
TX-003997,ACC-00734,ACC-01237,2274.34,2026-09-09 21:46:32,0,normal,NONE
TX-004802,ACC-01151,ACC-01519,15413.57,2026-09-06 21:40:10,0,normal,NONE
TX-005969,ACC-01405,ACC-00729,7011.99,2026-09-04 22:04:00,0,normal,NONE
TX-008373,ACC-01092,ACC-01369,15545.71,2026-09-01 23:44:32,0,normal,NONE
TX-007279,ACC-01174,ACC-01305,917.87,2026-09-07 21:40:31,0,normal,NONE
TX-010472,ACC-00051,ACC-01518,6470.86,2026-09-05 13:56:52,0,normal,NONE
TX-012402,ACC-01607,ACC-00144,75218.77,2026-09-05 09:27:00,0,normal_high_value,NONE
TX-003967,ACC-00113,ACC-01507,2095.61,2026-09-07 17:52:09,0,normal,NONE
TX-009186,ACC-01390,ACC-00276,3077.7,2026-09-08 22:21:39,0,normal,NONE
TX-012968,ACC-01231,ACC-01213,23647.36,2026-09-05 08:25:00,0,normal_high_value,NONE
TX-012421,ACC-00679,ACC-01404,63375.92,2026-09-02 23:34:00,0,normal_high_value,NONE
TX-003604,ACC-01107,ACC-01703,523.81,2026-09-09 18:45:45,0,normal,NONE
TX-006755,ACC-01187,ACC-01518,3447.24,2026-09-08 21:37:04,0,normal,NONE
TX-008792,ACC-01905,ACC-00568,14572.49,2026-09-02 13:38:33,0,normal,NONE
TX-005850,ACC-01293,ACC-00924,406.14,2026-09-04 16:01:49,0,normal,NONE
TX-008130,ACC-00249,ACC-01139,13671.18,2026-09-01 10:51:33,0,normal,NONE
TX-013149,ACC-01262,ACC-00557,88166.85,2026-09-08 09:59:00,0,normal_high_value,NONE
TX-011014,ACC-01651,ACC-00043,4646.65,2026-09-09 20:13:09,0,normal,NONE
TX-004662,ACC-00293,ACC-01677,12105.58,2026-09-07 12:48:28,0,normal,NONE
TX-004079,ACC-01630,ACC-01360,16810.2,2026-09-07 13:48:56,0,normal,NONE
TX-006055,ACC-00537,ACC-00904,7152.85,2026-09-07 20:58:24,0,normal,NONE
TX-011194,ACC-01463,ACC-01195,11033.48,2026-09-09 22:28:38,0,normal,NONE
TX-005975,ACC-01672,ACC-01394,7302.99,2026-09-06 19:35:50,0,normal,NONE
TX-010612,ACC-00998,ACC-01378,3315.51,2026-09-09 13:56:58,0,normal,NONE
TX-000641,ACC-01388,ACC-00424,4858.12,2026-09-07 08:55:49,0,normal,NONE
TX-001271,ACC-01510,ACC-00799,14509.03,2026-09-04 21:13:09,0,normal,NONE
TX-008098,ACC-00131,ACC-00173,6674.26,2026-09-03 22:47:01,0,normal,NONE
TX-002779,ACC-00616,ACC-01642,15539.0,2026-09-02 12:35:14,0,normal,NONE
TX-004604,ACC-00618,ACC-00942,13934.22,2026-09-08 13:20:51,0,normal,NONE
TX-004933,ACC-01840,ACC-00368,16284.77,2026-09-02 13:45:12,0,normal,NONE
TX-006061,ACC-01345,ACC-01342,639.71,2026-09-05 10:16:50,0,normal,NONE
TX-001986,ACC-01006,ACC-00897,12225.71,2026-09-04 14:47:10,0,normal,NONE
TX-003862,ACC-01418,ACC-00736,10526.54,2026-09-06 11:24:02,0,normal,NONE
TX-003481,ACC-01266,ACC-00201,13323.5,2026-09-07 12:40:15,0,normal,NONE
TX-001535,ACC-01102,ACC-00598,12006.49,2026-09-02 14:58:31,0,normal,NONE
TX-000326,ACC-01558,ACC-00759,9279.34,2026-09-02 18:15:29,0,normal,NONE
TX-012526,ACC-01876,ACC-00691,83123.92,2026-09-03 22:29:00,0,normal_high_value,NONE
TX-005765,ACC-01571,ACC-00944,1294.38,2026-09-06 20:23:38,0,normal,NONE
TX-002339,ACC-01783,ACC-00646,16713.81,2026-09-04 14:19:10,0,normal,NONE
TX-010392,ACC-00188,ACC-00825,17844.18,2026-09-05 15:13:42,0,normal,NONE
TX-003981,ACC-00275,ACC-00480,10669.11,2026-09-08 11:21:23,0,normal,NONE
TX-009945,ACC-00178,ACC-00406,11340.64,2026-09-04 08:28:49,0,normal,NONE
TX-008257,ACC-01592,ACC-01140,16071.83,2026-09-03 22:41:33,0,normal,NONE
TX-004055,ACC-01480,ACC-00821,2323.4,2026-09-07 16:30:20,0,normal,NONE
TX-002238,ACC-00038,ACC-01453,5856.47,2026-09-02 17:46:45,0,normal,NONE
TX-005230,ACC-01630,ACC-00008,2547.91,2026-09-02 21:36:47,0,normal,NONE
TX-011853,ACC-01198,ACC-01168,3854.38,2026-09-04 14:02:38,0,normal,NONE
TX-004572,ACC-00206,ACC-00996,2457.65,2026-09-03 08:30:26,0,normal,NONE
TX-012815,ACC-00209,ACC-00547,28706.72,2026-09-03 11:11:00,0,normal_high_value,NONE
TX-005475,ACC-00987,ACC-01879,10969.07,2026-09-08 09:27:00,0,normal,NONE
TX-007455,ACC-00434,ACC-01212,16331.13,2026-09-09 08:17:44,0,normal,NONE
TX-001269,ACC-01170,ACC-01505,9014.47,2026-09-02 16:31:56,0,normal,NONE
TX-000865,ACC-00957,ACC-01997,15678.75,2026-09-05 22:08:44,0,normal,NONE
TX-010614,ACC-01428,ACC-00272,1069.5,2026-09-05 15:11:02,0,normal,NONE
TX-004943,ACC-00423,ACC-00442,17334.58,2026-09-08 14:59:27,0,normal,NONE
TX-002254,ACC-01344,ACC-00353,12306.66,2026-09-02 20:37:41,0,normal,NONE
TX-006011,ACC-01155,ACC-00667,4759.75,2026-09-06 08:52:25,0,normal,NONE
TX-006912,ACC-01972,ACC-01033,2012.66,2026-09-06 16:12:22,0,normal,NONE
TX-008672,ACC-00619,ACC-00991,656.54,2026-09-04 21:52:17,0,normal,NONE
TX-006999,ACC-00697,ACC-00034,13989.45,2026-09-01 10:44:23,0,normal,NONE
TX-000372,ACC-01371,ACC-00196,3342.37,2026-09-03 23:20:59,0,normal,NONE
TX-009498,ACC-00596,ACC-01047,5218.56,2026-09-06 16:19:59,0,normal,NONE
TX-012564,ACC-01579,ACC-00840,49770.44,2026-09-02 23:26:00,0,normal_high_value,NONE
TX-000610,ACC-00237,ACC-00632,14132.08,2026-09-08 23:57:42,0,normal,NONE
TX-004652,ACC-00202,ACC-01596,4960.74,2026-09-01 20:51:22,0,normal,NONE
TX-011080,ACC-00327,ACC-00675,12507.84,2026-09-02 22:49:24,0,normal,NONE
TX-011547,ACC-01557,ACC-00912,14557.78,2026-09-09 14:02:12,0,normal,NONE
TX-009226,ACC-00619,ACC-01545,10361.48,2026-09-04 10:07:05,0,normal,NONE
TX-012309,ACC-01896,ACC-01990,53773.09,2026-09-07 12:39:00,0,normal_high_value,NONE
TX-010347,ACC-00922,ACC-01030,15476.68,2026-09-05 12:16:24,0,normal,NONE
TX-011611,ACC-01046,ACC-00212,7086.15,2026-09-05 08:13:10,0,normal,NONE
TX-012783,ACC-01961,ACC-01738,23042.87,2026-09-01 21:24:00,0,normal_high_value,NONE
TX-009973,ACC-01371,ACC-01416,11449.96,2026-09-04 08:52:16,0,normal,NONE
TX-005831,ACC-01006,ACC-01571,1608.29,2026-09-01 20:14:06,0,normal,NONE
TX-002365,ACC-00266,ACC-01650,16962.36,2026-09-04 10:47:06,0,normal,NONE
TX-003214,ACC-00546,ACC-00509,4214.71,2026-09-03 18:27:11,0,normal,NONE
TX-007767,ACC-00159,ACC-01443,16126.79,2026-09-08 11:36:04,0,normal,NONE
TX-007149,ACC-01327,ACC-01134,1225.66,2026-09-06 15:31:24,0,normal,NONE
TX-005457,ACC-00148,ACC-00911,8763.43,2026-09-04 23:20:36,0,normal,NONE
TX-000912,ACC-01078,ACC-01346,4492.76,2026-09-03 21:47:06,0,normal,NONE
TX-011982,ACC-00034,ACC-00812,10019.53,2026-09-09 23:35:53,0,normal,NONE
TX-011729,ACC-01392,ACC-01490,3337.4,2026-09-02 19:35:04,0,normal,NONE
TX-003790,ACC-01613,ACC-01198,1455.17,2026-09-04 12:54:36,0,normal,NONE
TX-009684,ACC-00461,ACC-00057,15445.06,2026-09-01 19:25:00,0,normal,NONE
TX-011159,ACC-00143,ACC-00561,6081.35,2026-09-01 10:10:38,0,normal,NONE
TX-005582,ACC-01973,ACC-01933,10103.57,2026-09-09 20:32:41,0,normal,NONE
TX-008125,ACC-01619,ACC-01463,12800.92,2026-09-08 21:13:55,0,normal,NONE
TX-009689,ACC-00043,ACC-01709,9213.61,2026-09-06 19:44:29,0,normal,NONE
TX-009258,ACC-00994,ACC-01581,10838.44,2026-09-04 15:47:32,0,normal,NONE
TX-012258,ACC-01703,ACC-01865,61181.6,2026-09-06 20:13:00,0,normal_high_value,NONE
TX-005061,ACC-00211,ACC-01412,10956.63,2026-09-06 22:47:53,0,normal,NONE
TX-006843,ACC-00155,ACC-01633,9532.0,2026-09-05 23:56:36,0,normal,NONE
TX-001424,ACC-01541,ACC-01223,10556.8,2026-09-08 20:07:17,0,normal,NONE
TX-012993,ACC-00470,ACC-01754,39461.99,2026-09-02 22:50:00,0,normal_high_value,NONE
TX-000480,ACC-00857,ACC-01222,2498.85,2026-09-07 21:11:31,0,normal,NONE
TX-000663,ACC-00119,ACC-00010,8147.92,2026-09-04 13:36:48,0,normal,NONE
TX-007909,ACC-01834,ACC-00165,6018.74,2026-09-06 23:34:40,0,normal,NONE
TX-006438,ACC-00935,ACC-00774,9092.15,2026-09-07 12:49:04,0,normal,NONE
TX-008992,ACC-00530,ACC-00108,6613.78,2026-09-06 13:20:54,0,normal,NONE
TX-011897,ACC-01409,ACC-01123,5078.15,2026-09-03 09:23:53,0,normal,NONE
TX-010753,ACC-01279,ACC-00044,8290.54,2026-09-01 18:25:05,0,normal,NONE
TX-002989,ACC-01043,ACC-01127,3317.6,2026-09-02 23:40:54,0,normal,NONE
TX-001120,ACC-01603,ACC-00617,6274.41,2026-09-01 15:12:07,0,normal,NONE
TX-002777,ACC-01594,ACC-01837,4430.43,2026-09-01 21:30:17,0,normal,NONE
TX-004536,ACC-00022,ACC-01998,5107.01,2026-09-02 08:03:54,0,normal,NONE
TX-011759,ACC-00138,ACC-00065,9202.09,2026-09-09 11:44:41,0,normal,NONE
TX-009395,ACC-00157,ACC-01560,16462.01,2026-09-09 10:46:24,0,normal,NONE
TX-002687,ACC-01713,ACC-01776,4060.48,2026-09-03 23:39:50,0,normal,NONE
TX-006350,ACC-00980,ACC-01141,3917.16,2026-09-06 20:33:08,0,normal,NONE
TX-007190,ACC-01426,ACC-00293,6395.82,2026-09-01 21:44:51,0,normal,NONE
TX-010953,ACC-01208,ACC-01853,9125.88,2026-09-04 16:01:00,0,normal,NONE
TX-010900,ACC-01005,ACC-01523,9092.55,2026-09-06 14:41:41,0,normal,NONE
TX-012321,ACC-01466,ACC-00960,45732.92,2026-09-04 15:42:00,0,normal_high_value,NONE
TX-005574,ACC-01591,ACC-00421,3641.49,2026-09-09 20:03:00,0,normal,NONE
TX-006136,ACC-01649,ACC-01669,6302.17,2026-09-09 09:49:30,0,normal,NONE
TX-005270,ACC-00442,ACC-01264,10617.17,2026-09-04 16:17:24,0,normal,NONE
TX-004428,ACC-01356,ACC-00624,11572.74,2026-09-04 15:11:19,0,normal,NONE
TX-010711,ACC-00786,ACC-01665,2576.62,2026-09-03 09:47:41,0,normal,NONE
TX-005248,ACC-01309,ACC-01562,8514.1,2026-09-04 09:14:14,0,normal,NONE
TX-009196,ACC-01002,ACC-00586,7533.72,2026-09-02 14:13:19,0,normal,NONE
TX-003982,ACC-00532,ACC-00317,6787.32,2026-09-01 22:10:14,0,normal,NONE
TX-012681,ACC-01601,ACC-01970,25662.34,2026-09-01 12:39:00,0,normal_high_value,NONE
TX-012619,ACC-01196,ACC-01560,65342.72,2026-09-05 13:17:00,0,normal_high_value,NONE
TX-002894,ACC-00689,ACC-00731,8495.48,2026-09-04 18:31:14,0,normal,NONE
TX-002670,ACC-00271,ACC-01517,17618.77,2026-09-01 22:31:23,0,normal,NONE
TX-003978,ACC-00319,ACC-01005,9110.05,2026-09-07 11:20:30,0,normal,NONE
TX-008728,ACC-00782,ACC-01320,15170.95,2026-09-07 09:56:43,0,normal,NONE
TX-000280,ACC-01626,ACC-01276,8238.9,2026-09-02 23:38:34,0,normal,NONE
TX-010475,ACC-01393,ACC-01050,15474.49,2026-09-09 22:31:52,0,normal,NONE
TX-009838,ACC-01483,ACC-00815,255.74,2026-09-05 12:16:01,0,normal,NONE
TX-007508,ACC-00725,ACC-00566,13952.58,2026-09-04 23:34:58,0,normal,NONE
TX-008656,ACC-00916,ACC-01042,11597.91,2026-09-06 10:46:57,0,normal,NONE
TX-009783,ACC-00589,ACC-01510,9213.64,2026-09-06 17:43:49,0,normal,NONE
TX-011680,ACC-01203,ACC-00540,2009.56,2026-09-04 20:19:19,0,normal,NONE
TX-010933,ACC-00636,ACC-01371,1506.59,2026-09-06 23:57:03,0,normal,NONE
TX-007453,ACC-01325,ACC-01303,15697.98,2026-09-07 20:44:15,0,normal,NONE
TX-009240,ACC-00231,ACC-00433,13692.7,2026-09-02 13:52:34,0,normal,NONE
TX-005198,ACC-00182,ACC-01660,2290.08,2026-09-03 14:50:51,0,normal,NONE
TX-004665,ACC-00552,ACC-01775,2509.93,2026-09-03 11:19:27,0,normal,NONE
TX-001695,ACC-00943,ACC-00673,5384.34,2026-09-02 08:22:56,0,normal,NONE
TX-011802,ACC-00257,ACC-00240,2405.64,2026-09-01 21:51:55,0,normal,NONE
TX-005019,ACC-00860,ACC-01142,8566.25,2026-09-01 16:55:09,0,normal,NONE
TX-006134,ACC-00012,ACC-01146,13055.05,2026-09-09 20:20:56,0,normal,NONE
TX-003480,ACC-01742,ACC-01052,11459.46,2026-09-01 23:38:43,0,normal,NONE
TX-010866,ACC-00251,ACC-00891,14514.24,2026-09-09 18:35:58,0,normal,NONE
